Id,Text,BeginTime,EndTime,Confidence,SpeakerConfidence,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Contemplation,Confusion,Contempt,Contentment,Craving,Determination,Disappointment,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Entrancement,Envy,Excitement,Fear,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Satisfaction,Desire,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph
robot,Let's start placing objects on the shelf. Going for object A.,521.4369,528.4169,,,0.016396721825003600,0.01466385181993250,0.015035709366202400,0.04211423546075820,0.06141865253448490,0.05593711510300640,0.02481788396835330,0.03959082067012790,0.09957166761159900,0.16723521053791000,0.06313154101371770,0.0284572783857584,0.050944335758686100,0.03668994829058650,0.028868377208709700,0.015162117779254900,0.11597169935703300,0.08141471445560460,0.03418184816837310,0.06379179656505590,0.04489672929048540,0.013830091804266000,0.01868920959532260,0.02979918010532860,0.024019993841648100,0.016551867127418500,0.05825633183121680,0.051335763186216400,0.024871891364455200,0.025901980698108700,0.07347750663757320,0.038223959505558000,0.01816832646727560,0.010073811747133700,0.045771870762109800,0.01886773481965070,0.07847058027982710,0.03659714758396150,0.01566871628165250,0.08009177446365360,0.040568720549345000,0.022890491411089900,0.02472006343305110,0.05388549715280530,0.03322234004735950,0.016161369159817700,0.05332263186573980,0.01917199045419690
robot,I can't carry the object.,551.3906,553.05975,0.92099607,,0.01695779338479040,0.016015563160181000,0.014764055609703100,0.04534458741545680,0.08428383618593220,0.06500977277755740,0.026491282507777200,0.045346491038799300,0.06019245833158490,0.09776296466588970,0.03379467502236370,0.019096406176686300,0.056501053273677800,0.05052528530359270,0.027567163109779400,0.013043101876974100,0.08667317032814030,0.10958831757307100,0.04457693547010420,0.08899226039648060,0.04758487641811370,0.014398442581296000,0.026427162811160100,0.03420360013842580,0.021166324615478500,0.017529090866446500,0.05948765203356740,0.059165991842746700,0.03536355122923850,0.02954961359500890,0.0718536376953125,0.04114468768239020,0.019548233598470700,0.009794509969651700,0.05904226377606390,0.020300911739468600,0.0820358395576477,0.03994004428386690,0.016482368111610400,0.1020742803812030,0.040881529450416600,0.023925814777612700,0.03525820001959800,0.06470013409852980,0.03622531518340110,0.017679564654827100,0.0548279844224453,0.020005470141768500
robot,Take the object back.,566.1263,567.242,0.947876,,0.019136184826493300,0.016452889889478700,0.015869099646806700,0.04870514199137690,0.07529012858867650,0.05878055840730670,0.027148356661200500,0.041117411106824900,0.05742565542459490,0.12154699862003300,0.049860525876283600,0.019572367891669300,0.05547526478767400,0.041641414165496800,0.03198198229074480,0.013232081197202200,0.12234479933977100,0.08117459714412690,0.032956141978502300,0.06880731135606770,0.046574339270591700,0.015380000695586200,0.020040683448314700,0.032121751457452800,0.023234833031892800,0.017863504588604000,0.06715945154428480,0.05591266602277760,0.026636559516191500,0.02843550220131870,0.08649757504463200,0.04292084649205210,0.019711678847670600,0.01014903374016290,0.049706559628248200,0.02536613494157790,0.0802074521780014,0.043627507984638200,0.0163950826972723,0.08701241761446000,0.04946349933743480,0.024015549570322000,0.026671916246414200,0.059309568256139800,0.03767882287502290,0.016666321083903300,0.049012523144483600,0.02907954901456830
participant,What you want them to do with it?,573.255,574.53503,0.94592285,,0.017146257683634800,0.016339413821697200,0.014734277501702300,0.047939665615558600,0.07207391411066060,0.06414104998111730,0.02665264718234540,0.04399399086833,0.055734407156705900,0.1051531508564950,0.03799881413578990,0.023639047518372500,0.05949178710579870,0.03666882589459420,0.029073767364025100,0.014260230585932700,0.10929535329341900,0.08303240686655050,0.033504750579595600,0.07481899857521060,0.05272486060857770,0.014962572604417800,0.021020609885454200,0.03418881818652150,0.021794795989990200,0.019155355170369100,0.06358683854341510,0.057356737554073300,0.027394063770771000,0.02865884080529210,0.08571641147136690,0.04190244525671010,0.020108291879296300,0.010266664437949700,0.0512312613427639,0.020627185702323900,0.08534172922372820,0.040023647248745000,0.01738482154905800,0.08994948118925100,0.041933294385671600,0.024643566459417300,0.02758195996284490,0.060521822422742800,0.03812941536307340,0.020962098613381400,0.04910239204764370,0.020899243652820600
robot,Carry it for me.,582.6705,583.6237,0.99438477,,0.02043614163994790,0.018991583958268200,0.015164434909820600,0.04763892665505410,0.06652296334505080,0.058633510023355500,0.02779414877295490,0.042326346039772000,0.05680334195494650,0.13196496665477800,0.03935655206441880,0.02003997378051280,0.05533408746123310,0.03666398674249650,0.04218486323952680,0.013748034834861800,0.10014568269252800,0.08274912089109420,0.03281232342123990,0.06983303278684620,0.04670418053865430,0.01624528132379060,0.020279206335544600,0.03345019742846490,0.022999292239546800,0.01856973022222520,0.06326732784509660,0.0557112880051136,0.027952516451478000,0.028371352702379200,0.07613483816385270,0.045585256069898600,0.02382834255695340,0.011653570458293000,0.05125637352466580,0.02790684811770920,0.08819790184497830,0.049836255609989200,0.02290680631995200,0.08900858461856840,0.055566128343343700,0.02477157860994340,0.02713690884411340,0.05955512449145320,0.03749791160225870,0.01759761944413190,0.05087718740105630,0.02623037062585350
robot,Going for object B.,594.2117,595.9197,,,0.017800187692046200,0.016436371952295300,0.015023071318864800,0.047071777284145400,0.06982151418924330,0.06020720675587650,0.0267348550260067,0.04243278503417970,0.06215786188840870,0.10901205986738200,0.038289353251457200,0.019810348749160800,0.05591275915503500,0.037195656448602700,0.02892620489001270,0.01461521815508600,0.10652456432580900,0.08377940952777860,0.033665355294942900,0.07136520743370060,0.0473809577524662,0.015340112149715400,0.020621662959456400,0.03216138854622840,0.02243560180068020,0.018491432070732100,0.06700052320957180,0.05642930045723920,0.027195213362574600,0.02858595922589300,0.07604996860027310,0.04244859144091610,0.01987835206091400,0.010526459664106400,0.0511753186583519,0.022677473723888400,0.08188071101903920,0.04086503013968470,0.01694374904036520,0.08818605542182920,0.043103840202093100,0.02474062889814380,0.02735562063753610,0.05998951941728590,0.03675257787108420,0.016290731728076900,0.05353927984833720,0.021753976121544800
robot,Carry it for me.,600.60693,601.5646,0.6456299,,0.02024613879621030,0.018113108351826700,0.015087990090251000,0.04677598178386690,0.06955695897340780,0.05849297344684600,0.027339497581124300,0.04373114928603170,0.05678823962807660,0.12229891866445500,0.04084367677569390,0.019834304228425000,0.055785562843084300,0.03814992681145670,0.032284315675497100,0.013320278376340900,0.1009572222828870,0.08298390358686450,0.034819770604372000,0.06933252513408660,0.04809533432126050,0.015287550166249300,0.020810440182685900,0.0329100638628006,0.02237669751048090,0.01867608167231080,0.06323932111263280,0.05585931986570360,0.027635671198368100,0.028516611084342000,0.07600049674510960,0.04416569322347640,0.022311799228191400,0.011136115528643100,0.05032416060566900,0.022550448775291400,0.08374933153390880,0.04324747622013090,0.01951606571674350,0.08805215358734130,0.04520335793495180,0.025736603885889100,0.027398966252803800,0.059810977429151500,0.03726163133978840,0.018184512853622400,0.05044637620449070,0.022006597369909300
robot,Going for object C.,633.6033,635.0332,0.9313965,,0.01878492906689640,0.01633973978459840,0.01722649112343790,0.04585694149136540,0.0654306411743164,0.05820545181632040,0.027199827134609200,0.04074328765273090,0.057846348732709900,0.12047997117042500,0.06303804367780690,0.02308177575469020,0.05500144883990290,0.03520215302705770,0.03017859160900120,0.014352018013596500,0.11845854669809300,0.0811162069439888,0.03290948644280430,0.06852233409881590,0.04667387530207630,0.014814410358667400,0.019842498004436500,0.031991906464099900,0.022947190329432500,0.017986200749874100,0.06924724578857420,0.05489664152264600,0.026428496465086900,0.028073307126760500,0.08549042791128160,0.04232194274663930,0.019758861511945700,0.011161796748638200,0.049620356410741800,0.020858699455857300,0.08096078783273700,0.04014573618769650,0.016672316938638700,0.08730915933847430,0.04473615065217020,0.024008657783269900,0.026466846466064500,0.05871904268860820,0.03669161722064020,0.017121102660894400,0.04911772161722180,0.02207045443356040
robot,I can't pick up the object.,649.3208,650.8373,0.9420573,,0.0168989859521389,0.015917209908366200,0.01479719951748850,0.04526491463184360,0.07432842254638670,0.07075683027505880,0.026506677269935600,0.0437278151512146,0.06003863364458080,0.09938614815473560,0.03472146391868590,0.019625520333647700,0.05841192230582240,0.03629443421959880,0.02787446603178980,0.012955298647284500,0.08931978791952130,0.09941757470369340,0.035245031118392900,0.08173810690641400,0.04959793761372570,0.014505000784993200,0.023073997348547000,0.03281058743596080,0.021205376833677300,0.017024504020810100,0.06011365354061130,0.06002666801214220,0.030899066478014000,0.02993464469909670,0.07194127887487410,0.04129142314195630,0.019385382533073400,0.009776960127055650,0.05519961193203930,0.021265801042318300,0.08473192155361180,0.04141417518258100,0.01628098078072070,0.09647190570831300,0.04172695800662040,0.02373836189508440,0.030766882002353700,0.06482210010290150,0.036646608263254200,0.016399800777435300,0.05561753362417220,0.020799582824111000
robot,Hand it to me.,662.2516,663.0484,0.7635091,,0.02003590762615200,0.02022808976471420,0.016658488661050800,0.04806100204586980,0.07131535559892650,0.06275244057178500,0.03024768829345700,0.044266387820243800,0.05873829126358030,0.11233673989772800,0.03800782188773160,0.019838672131300000,0.056702375411987300,0.03553382679820060,0.03754344582557680,0.014136504381895100,0.10410961508750900,0.08114171773195270,0.033474527299404100,0.07228664308786390,0.047158535569906200,0.019546950235962900,0.021080439910292600,0.03217068687081340,0.028447125107049900,0.01796226017177110,0.0670563280582428,0.05955760180950170,0.027182163670659100,0.029589354991912800,0.07926623523235320,0.04664808511734010,0.026229672133922600,0.0119862025603652,0.05174759402871130,0.03203204646706580,0.0839574858546257,0.0482870489358902,0.024823417887091600,0.0882183313369751,0.05409598723053930,0.03353704512119290,0.028145216405391700,0.06036081165075300,0.04069741070270540,0.016253866255283400,0.051137082278728500,0.029900845140218700
robot,Okay. There you go.,666.8963,667.8551,0.9034424,,0.017448486760258700,0.016116933897137600,0.014902076683938500,0.05422399938106540,0.06711675226688390,0.061381321400404000,0.027067285031080200,0.044783055782318100,0.0570514053106308,0.10774944722652400,0.04133894294500350,0.01863962598145010,0.058767106384038900,0.032827917486429200,0.030506791546940800,0.013423888944089400,0.11338242888450600,0.0815214291214943,0.033207476139068600,0.07128746807575230,0.049809928983449900,0.01537352241575720,0.020676540210843100,0.0322749949991703,0.02185886725783350,0.01723639667034150,0.07088787853717800,0.05762757360935210,0.027221016585826900,0.02881631813943390,0.08624709397554400,0.04342171177268030,0.019746553152799600,0.00986354611814022,0.05030518025159840,0.02114257588982580,0.08045083284378050,0.04678146913647650,0.016786575317382800,0.0873437449336052,0.04368005692958830,0.024122130125761000,0.027126753702759700,0.06039489060640340,0.03918330371379850,0.01685016229748730,0.051854681223630900,0.022951850667595900
robot,Should I close the gripper?,669.69275,670.8114,0.6713867,,0.022476710379123700,0.018194707110524200,0.018078608438372600,0.05471498891711240,0.06844024360179900,0.05940990895032880,0.028873920440673800,0.049479011446237600,0.05589384213089940,0.10577716678381000,0.03717111423611640,0.02923804521560670,0.07090863585472110,0.05125557631254200,0.029578832909464800,0.013130627572536500,0.08491560071706770,0.08469226956367490,0.04460657760500910,0.06959327310323720,0.057081472128629700,0.014575382694602000,0.02289878949522970,0.03369642794132230,0.021609704941511200,0.03644900023937230,0.06097884476184850,0.055886656045913700,0.02781279757618900,0.0287155844271183,0.08984939754009250,0.041887734085321400,0.02065884694457050,0.010778998024761700,0.04975370690226560,0.021094853058457400,0.09069279581308370,0.03965822607278820,0.016428958624601400,0.08749521523714070,0.041898224502801900,0.023895975202322000,0.027823353186249700,0.06264562159776690,0.04247995465993880,0.020387422293424600,0.04750210419297220,0.02014547772705560
robot,Yes.,671.53046,671.7702,0.99658203,0.13671875,0.01767989620566370,0.016285769641399400,0.015373239293694500,0.04905487224459650,0.06476817280054090,0.059730615466833100,0.027511322870850600,0.04817792400717740,0.058043140918016400,0.11136183887720100,0.03833915293216710,0.021205998957157100,0.059477318078279500,0.03253372758626940,0.03289682790637020,0.013030740432441200,0.08986178040504460,0.08156528323888780,0.032452426850795700,0.0703652948141098,0.04996342211961750,0.015435993671417200,0.021992526948452000,0.032694797962904000,0.021788697689771700,0.017364419996738400,0.06599996984004970,0.055751148611307100,0.027765866369009000,0.028555694967508300,0.07935137301683430,0.04371367767453190,0.019730038940906500,0.011770608834922300,0.05044306814670560,0.02108100987970830,0.08708571642637250,0.04684935137629510,0.01679585687816140,0.08896613121032720,0.0481562502682209,0.024318303912878000,0.027747467160224900,0.06150789558887480,0.04040703922510150,0.01765325479209420,0.04941914603114130,0.023511763662099800
robot,Closing the. gripper Going for object D.,674.6538,707.1628,,,0.01578778773546220,0.012885323725640800,0.013014341704547400,0.041983723640441900,0.05291896313428880,0.05868200957775120,0.02238732948899270,0.03453807160258290,0.07525266706943510,0.11595621705055200,0.05639759078621860,0.027554532513022400,0.04439206048846250,0.029467517510056500,0.0230218768119812,0.01186160184443000,0.10703866183757800,0.06788046658039090,0.03090689331293110,0.06090662255883220,0.04155546799302100,0.013766825199127200,0.01991785503923890,0.023505661636591000,0.015681035816669500,0.014202217571437400,0.05890863016247750,0.0505811870098114,0.022419434040784800,0.02872571349143980,0.054420776665210700,0.03634234890341760,0.013737303204834500,0.009386343881487850,0.04779437184333800,0.017228292301297200,0.07328657805919650,0.027750616893172300,0.013271830044686800,0.06358669698238370,0.03303483501076700,0.017136797308921800,0.01941020041704180,0.04925483465194700,0.030266357585787800,0.012520343996584400,0.05147748067975040,0.018989240750670400
participant,What do you want me to do with object A? ,741.0398,743.3843,0.8856065,,0.017990924417972600,0.016764318570494700,0.015157506801188000,0.04676918312907220,0.0746750608086586,0.06505534052848820,0.026742318645119700,0.04741774871945380,0.055943313986063000,0.10723528265953100,0.054782021790742900,0.023757506161928200,0.06875114142894750,0.03818798065185550,0.02775205671787260,0.013452494516968700,0.10872667282819700,0.0828138142824173,0.03855323791503910,0.07376860827207570,0.05715952813625340,0.014515066519379600,0.02127525582909580,0.03495805338025090,0.021326035261154200,0.020438188686966900,0.06305445730686190,0.05802462249994280,0.0275570061057806,0.029567401856184000,0.09951382875442510,0.04149499535560610,0.019875483587384200,0.009926591999828820,0.05188189446926120,0.02062765322625640,0.08038141578435900,0.039828844368457800,0.016459409147501000,0.08919262140989300,0.041191790252924000,0.02388426475226880,0.028100667521357500,0.06165076792240140,0.037321530282497400,0.021007360890507700,0.049130748957395600,0.020187702029943500
robot,Carry it for me.,746.87384,747.83136,0.9819336,,0.021740859374404000,0.01975882425904270,0.015363034792244400,0.047431398183107400,0.06544848531484600,0.05864180251955990,0.028388721868395800,0.042036134749651000,0.055554285645484900,0.12644992768764500,0.04151369258761410,0.0210344810038805,0.055384185165166900,0.03472202271223070,0.04058687761425970,0.013726074248552300,0.10459813475608800,0.08118069916963580,0.03234341740608220,0.0691291093826294,0.047050174325704600,0.01640978455543520,0.020200040191412000,0.03267691656947140,0.02338249795138840,0.01812637224793430,0.06401330232620240,0.055574048310518300,0.027144262567162500,0.028260204941034300,0.07741238176822660,0.04604734852910040,0.024185786023736,0.012096830643713500,0.05011443793773650,0.02764810435473920,0.08446197211742400,0.04946603998541830,0.022333528846502300,0.08764725923538210,0.05527177453041080,0.024955686181783700,0.02685399539768700,0.05931604653596880,0.03757616877555850,0.017624506726861,0.049680281430482900,0.02654254622757440
participant,You want them to put it on the shelf?,752.0753,753.5116,0.7767741,,0.018001172691583600,0.017486725002527200,0.015307838097214700,0.049208130687475200,0.06967127323150640,0.06427709758281710,0.02732640877366070,0.04871399328112600,0.054736506193876300,0.1014755591750150,0.034975867718458200,0.02482357993721960,0.06521144509315490,0.035405032336711900,0.028160370886325800,0.01919436827301980,0.10253261774778400,0.08365647494792940,0.03546181693673130,0.07134097814559940,0.059876035898923900,0.014929565601050900,0.021459100767970100,0.033431753516197200,0.021499555557966200,0.020636580884456600,0.06384579092264180,0.057572439312934900,0.027782130986452100,0.02890811488032340,0.09072931110858920,0.04168792441487310,0.021799733862280800,0.009805823676288130,0.050612736493349100,0.020935319364070900,0.08099513500928880,0.03958442807197570,0.017568964511156100,0.0888981968164444,0.04159598425030710,0.02472424879670140,0.02762688882648950,0.061911072582006500,0.03852447122335430,0.021165596321225200,0.048147380352020300,0.020612604916095700
robot,Carry it for me.,756.70325,757.66077,0.9178467,,0.019681090489029900,0.01807301864027980,0.015004909597337200,0.04693330451846120,0.0670219138264656,0.058659445494413400,0.027523085474968000,0.041939377784729000,0.054729312658309900,0.12052400410175300,0.04124824330210690,0.020295383408665700,0.05531545355916020,0.03677421808242800,0.03572443872690200,0.013380046933889400,0.10623379796743400,0.08175021409988400,0.03267689421772960,0.06960609555244450,0.047000035643577600,0.01564681902527810,0.020375320687890100,0.03269116207957270,0.02251952514052390,0.018232090398669200,0.06311338394880300,0.05546136200428010,0.027593931183219000,0.028309687972068800,0.07510469853878020,0.0446239672601223,0.02218061499297620,0.011645223014056700,0.05048303306102750,0.02581735886633400,0.08566243201494220,0.04712514579296110,0.01932598650455480,0.08821761608123780,0.04939011111855510,0.02415185421705250,0.02704346925020220,0.059428971260786100,0.037348564714193300,0.017022237181663500,0.04943009838461880,0.02420433983206750
participant,I don't understand what you want me to do with object A.,762.3903,765.90656,0.85621226,,0.016996286809444400,0.01601487025618550,0.014772851951420300,0.04523921012878420,0.06624017655849460,0.06211918964982030,0.02626056969165800,0.04617750272154810,0.057426415383815800,0.11147336661815600,0.04017861187458040,0.03461677208542820,0.06336378306150440,0.035630207508802400,0.02887536585330960,0.013228101655840900,0.10228710621595400,0.09428947418928150,0.03356128931045530,0.07271566987037660,0.05730527266860010,0.014252904802560800,0.024884967133402800,0.03528677672147750,0.02108336053788660,0.018911369144916500,0.059411998838186300,0.055535659193992600,0.0297069251537323,0.028099142014980300,0.07369673997163770,0.04108579456806180,0.01959790103137490,0.009861411526799200,0.05155568942427640,0.021560711786150900,0.08384017646312710,0.03987794369459150,0.01622352935373780,0.09583725780248640,0.04187200590968130,0.023679379373788800,0.030376404523849500,0.059465836733579600,0.036154285073280300,0.020401159301400200,0.048917125910520600,0.020324403420090700
robot,Carry it for me.,772.3659,773.2399,0.9133301,,0.020066170021891600,0.01907644048333170,0.015169278718531100,0.046916332095861400,0.06636956334114080,0.05834190174937250,0.027703136205673200,0.041619330644607500,0.0556134469807148,0.12466928362846400,0.03938671946525570,0.020217174664139700,0.05543704330921170,0.035634081810712800,0.03582442179322240,0.013572093099355700,0.10072284936904900,0.08201218396425250,0.033010415732860600,0.06913874298334120,0.047067392617464100,0.015732288360595700,0.020208090543746900,0.03355603665113450,0.02297302894294260,0.019828638061881100,0.06312861293554310,0.0552770271897316,0.02752823568880560,0.028290502727031700,0.07805653661489490,0.044062331318855300,0.02470731921494010,0.012085430324077600,0.050347860902547800,0.02400818094611170,0.08470509946346280,0.04524126648902890,0.022177724167704600,0.08877542614936830,0.04793040081858640,0.025338325649499900,0.027094248682260500,0.059429436922073400,0.037075746804475800,0.018663546070456500,0.04947703331708910,0.02393701672554020
participant,Then I will put it on the shelf.,774.7496,776.0208,0.88653564,,0.017512548714876200,0.01628763973712920,0.015270224772393700,0.04644867405295370,0.08201760053634640,0.06233614683151250,0.027081191539764400,0.04263194277882580,0.05438096076250080,0.10450969636440300,0.049198053777217900,0.023521067574620200,0.056248392909765200,0.03670709952712060,0.02994837984442710,0.013530912809073900,0.1409430354833600,0.08404417335987090,0.034642402082681700,0.07110169529914860,0.04903969168663030,0.015393158420920400,0.02053358033299450,0.03204428404569630,0.021646197885274900,0.017005136236548400,0.06793186813592910,0.0585932731628418,0.02710174396634100,0.02891259267926220,0.07876098901033400,0.042794883251190200,0.01997724175453190,0.010034874081611600,0.050235360860824600,0.025641433894634200,0.08236678689718250,0.04168008640408520,0.01641855016350750,0.08759649842977520,0.047358520328998600,0.02382654696702960,0.02722575142979620,0.059877749532461200,0.037149518728256200,0.01658291183412080,0.04846697300672530,0.027944717556238200
robot,Carry it for me.,778.5918,779.55054,0.9375,,0.020492924377322200,0.018339987844228700,0.014972975477576300,0.04673685133457180,0.06798919290304180,0.05825880542397500,0.027417656034231200,0.041542183607816700,0.05472903698682790,0.11658867448568300,0.04142044112086300,0.01995573565363880,0.05500522255897520,0.03911260515451430,0.032507456839084600,0.013491160236299000,0.1095978245139120,0.08283360302448270,0.03352459892630580,0.06900295615196230,0.04690912738442420,0.015098389238119100,0.02051212638616560,0.03291903808712960,0.022360434755682900,0.01998043805360790,0.06143074855208400,0.05521173030138020,0.02810647524893280,0.028248703107237800,0.0749005675315857,0.04283851385116580,0.0228860005736351,0.011480157263577000,0.050027038902044300,0.02544783242046830,0.08486747741699220,0.04568206146359440,0.020391082391142800,0.08801780641078950,0.046053506433963800,0.024695567786693600,0.027366304770112000,0.059439897537231400,0.036862097680568700,0.018112726509571100,0.048681944608688400,0.02358345314860340
robot,Please place new set of objects on the table. Are you done placing the objects?,858.405,885.9818,,,0.015153134241700200,0.012864678166806700,0.012220898643136000,0.047242626547813400,0.06884334981441500,0.06923239678144460,0.01891317404806610,0.064518503844738,0.0627029612660408,0.09329181164503100,0.03664478287100790,0.027836959809064900,0.0856192484498024,0.05080622062087060,0.025209583342075300,0.014949966222047800,0.07943778485059740,0.09927999973297120,0.04724559932947160,0.06762070953845980,0.061673201620578800,0.01214594952762130,0.03152027726173400,0.025025945156812700,0.01646501198410990,0.015554378740489500,0.050886258482933000,0.04875195398926740,0.024454159662127500,0.022774122655391700,0.05841091647744180,0.03405381366610530,0.016170211136341100,0.009557346813380720,0.043814726173877700,0.018409954383969300,0.0800899863243103,0.026724809780716900,0.01511107012629510,0.07193156331777570,0.03173259273171430,0.023779720067977900,0.025713402777910200,0.0760718509554863,0.031088851392269100,0.018942562863230700,0.04498577490448950,0.015414170920848800
participant,"No. Now, I’m done. I am done placing the objects in the table.",891.1453,900.34784,,,0.016890378668904300,0.01488203089684250,0.01400220487266780,0.04784468188881870,0.07907678931951520,0.06834307312965390,0.025952177122235300,0.045973993837833400,0.058536939322948500,0.099190853536129,0.03496545925736430,0.021039696410298300,0.06192462518811230,0.03861100971698760,0.028949569910764700,0.012372123077511800,0.09452959895133970,0.09299943596124650,0.038816049695015000,0.07982169091701510,0.04774659499526020,0.015571664087474300,0.023261886090040200,0.02890479378402230,0.01951991207897660,0.016530144959688200,0.0599057599902153,0.056632839143276200,0.028286276385188100,0.02761167287826540,0.06661666184663770,0.04144405573606490,0.018940530717372900,0.01066661812365060,0.05155884474515920,0.021675067022442800,0.0840034931898117,0.037153586745262100,0.015861820429563500,0.08753872662782670,0.03880275413393970,0.023156894370913500,0.02909901551902290,0.0610748752951622,0.038254447281360600,0.014784441329538800,0.0523582398891449,0.022291123867034900
robot/participant,Did not understand your answer? Are you done placing the objects? Yes. Let's start placing objects on the shelf. Going for object A.,903.8523,918.64233,,,0.015215868130326300,0.012323710136115600,0.012920268811285500,0.038971468806266800,0.07042353600263600,0.05323424190282820,0.021200912073254600,0.05255642905831340,0.10702918469905900,0.18375198543071700,0.07602077722549440,0.03343379497528080,0.06280548870563510,0.04754633828997610,0.026327433064580000,0.013495921157300500,0.13937531411647800,0.08273621648550030,0.038115762174129500,0.05785100534558300,0.05869503691792490,0.011826618574559700,0.018000714480876900,0.02576601691544060,0.022163204848766300,0.01615404337644580,0.05044944956898690,0.04437814652919770,0.021108444780111300,0.02211407572031020,0.06940367072820660,0.0309457890689373,0.014724940992891800,0.008663785643875600,0.037040021270513500,0.018763655796647100,0.07448295503854750,0.030764956027269400,0.013321156613528700,0.0657341331243515,0.03610506281256680,0.019498836249113100,0.021757544949650800,0.05187832936644550,0.03239842504262920,0.018404552713036500,0.0488099679350853,0.01705041341483590
robot,I can't place the object.,943.823,945.17523,0.993457,,0.01695934496819970,0.015946511179208800,0.015047947876155400,0.0453033410012722,0.0703401044011116,0.06707467883825300,0.026876766234636300,0.043306972831487700,0.06123549863696100,0.10608517378568600,0.03669558838009830,0.021314984187483800,0.05979325622320180,0.03806714341044430,0.028384411707520500,0.013112090528011300,0.09459897130727770,0.09760343283414840,0.03487313538789750,0.08013393729925160,0.04954010993242260,0.01450043823570010,0.022348888218402900,0.03304968401789670,0.021841205656528500,0.01734611950814720,0.06001816317439080,0.05862726643681530,0.03013528883457180,0.02977687120437620,0.07210778445005420,0.04118794575333600,0.019436417147517200,0.009966754354536530,0.052446965128183400,0.02108217589557170,0.0855560377240181,0.04105084016919140,0.016435984522104300,0.09751372784376140,0.041802406311035200,0.02388003095984460,0.03076992928981780,0.06461630761623380,0.03649820759892460,0.016934284940362000,0.05223534256219860,0.02063991315662860
robot,Take the object back.,959.07043,960.2613,0.9916992,,0.01835639774799350,0.016254637390375100,0.015832899138331400,0.0467832051217556,0.07027541100978850,0.05897486209869390,0.02716086059808730,0.04094592481851580,0.0604194775223732,0.12751564383506800,0.05486975610256200,0.020991578698158300,0.05565247684717180,0.03692636638879780,0.031944554299116100,0.0131378173828125,0.12757335603237200,0.08115533739328380,0.03243342414498330,0.06878088414669040,0.04677896574139600,0.015419281087815800,0.02001999318599700,0.032227031886577600,0.023276828229427300,0.017525821924209600,0.06385119259357450,0.05608849227428440,0.02663171850144860,0.028521612286567700,0.08412985503673550,0.04209766536951070,0.01959971897304060,0.010447623208165200,0.04977155849337580,0.024376455694437000,0.08089754730463030,0.04401461407542230,0.01634497195482250,0.08738528192043300,0.048117127269506500,0.023857124149799300,0.0266654584556818,0.05937661603093150,0.03749110549688340,0.016719859093427700,0.04924290254712110,0.028720609843730900
robot,Place it for me.,965.9775,966.85077,0.9916992,,0.02160719409585000,0.01948361285030840,0.016058625653386100,0.046096548438072200,0.06476827710866930,0.05900909751653670,0.028622156009078000,0.04194099083542820,0.05660067871212960,0.13971750438213300,0.042067043483257300,0.021174060180783300,0.05533677712082860,0.03506512939929960,0.044503241777420000,0.01359090581536290,0.10459119081497200,0.080483078956604,0.03251216560602190,0.06930557638406750,0.04724561795592310,0.01535982545465230,0.020255764946341500,0.0327342264354229,0.025426629930734600,0.0176796056330204,0.06191611662507060,0.055737871676683400,0.02735467627644540,0.028350811451673500,0.08366644382476810,0.04439165070652960,0.024855520576238600,0.010460416786372700,0.05007093772292140,0.02779790759086610,0.08071568608284000,0.04540847986936570,0.020094549283385300,0.08797389268875120,0.052442800253629700,0.025588758289814000,0.026952221989631700,0.05887686088681220,0.037280455231666600,0.017905790358781800,0.04932526499032970,0.024879980832338300
robot,Going for object B.,977.8026,979.07733,0.60392255,,0.017426667734980600,0.01627626270055770,0.014865524135530000,0.045917678624391600,0.06834246963262560,0.060505907982587800,0.026594340801239000,0.042381707578897500,0.058709967881441100,0.11051726341247600,0.04058896005153660,0.020372407510876700,0.05615648627281190,0.034979354590177500,0.02932704985141750,0.013828763738274600,0.10694000124931300,0.08306116610765460,0.03275777027010920,0.07137194275856020,0.047389790415763900,0.01515666302293540,0.02050047554075720,0.03213130682706830,0.022561397403478600,0.017379434779286400,0.0653776302933693,0.05664756894111630,0.026958219707012200,0.02853463962674140,0.07467740029096600,0.04215802997350690,0.019838588312268300,0.01063317246735100,0.050993598997592900,0.021969959139823900,0.0828995630145073,0.04113257676362990,0.017207344993948900,0.08813713490962980,0.043223872780799900,0.024593409150838900,0.02713690884411340,0.059852369129657700,0.03663346543908120,0.016237765550613400,0.05334940552711490,0.021572085097432100
